Period,Area,Measure,Category,Unit,Value,MAD,Marker
2020-2021,E08000007,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.14483474,0.140848595,
2020-2021,E08000008,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.34522383,-1.166330898,
2020-2021,E08000009,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,60.69255718,0.586042167,
2020-2021,E08000010,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,73.68178685,-1.772060212,
2020-2021,E08000011,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,73.96971376,-1.824331299,
2020-2021,E08000012,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.89770238,-0.358914971,
2020-2021,E08000013,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,67.56333393,-0.661298548,
2020-2021,E08000014,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,71.47699195,-1.371795361,
2020-2021,E08000015,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,71.80483593,-1.431313107,
2020-2021,E08000016,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.56283923,-1.205837427,
2020-2021,E08000017,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,71.02929683,-1.290519492,
2020-2021,E08000018,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.33256493,-0.80094697,
2020-2021,E08000019,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.85963112,0.011082389,
2020-2021,E08000021,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.57413883,-0.481717203,
2020-2021,E08000022,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.86182732,-0.352402108,
2020-2021,E08000023,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.90019405,-0.359367316,
2020-2021,E08000024,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,69.14693305,-0.948789719,
2020-2021,E08000025,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.54302024,0.068560845,
2020-2021,E08000026,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.36599266,-0.807015539,
2020-2021,E08000027,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.8008882,-0.52288194,
2020-2021,E08000028,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,70.82469975,-1.253376344,
2020-2021,E08000029,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.75094142,0.212357128,
2020-2021,E08000030,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,71.52771063,-1.381002977,
2020-2021,E08000031,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.51665048,-0.834366394,
2020-2021,E08000032,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.22333287,0.126597816,
2020-2021,E08000033,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.65735352,0.04780445,
2020-2021,E08000034,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,69.67284274,-1.044264886,
2020-2021,E08000035,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.55740268,0.065949816,
2020-2021,E08000036,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,71.637536,-1.400940992,
2020-2021,E08000037,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,73.34094083,-1.710182039,
2020-2021,E09000001,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,51.34040132,2.28385963,
2020-2021,E09000002,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.51548251,-0.107982773,
2020-2021,E09000003,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.12332567,0.507839207,
2020-2021,E09000004,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.60952711,-0.125055901,
2020-2021,E09000005,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,55.89514865,1.456977607,
2020-2021,E09000006,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,58.02917367,1.069560523,
2020-2021,E09000007,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,50.45717399,2.444203279,
2020-2021,E09000008,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.80922665,0.383318756,
2020-2021,E09000009,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,53.00907957,1.980922948,
2020-2021,E09000010,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,60.89360634,0.549543119,
2020-2021,E09000011,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.23814002,0.30545258,
2020-2021,E09000012,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,52.36684176,2.097516659,
2020-2021,E09000013,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,46.43553682,3.174302939,
2020-2021,E09000014,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,49.54994635,2.608904011,
2020-2021,E09000015,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,52.96188436,1.989490903,
2020-2021,E09000016,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.81589037,-0.888691272,
2020-2021,E09000017,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,55.73756139,1.485586454,
2020-2021,E09000018,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.2336962,0.124716428,
2020-2021,E09000019,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,43.96550251,3.622720123,
2020-2021,E09000020,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,46.43773679,3.173903551,
2020-2021,E09000021,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,57.6050234,1.146561992,
2020-2021,E09000022,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,57.77388075,1.115907139,
2020-2021,E09000023,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,51.01852027,2.342294849,
2020-2021,E09000024,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,50.37279953,2.459520862,
2020-2021,E09000025,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.24938361,0.484954284,
2020-2021,E09000026,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,57.44819741,1.175032636,
2020-2021,E09000027,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,45.5369234,3.337439822,
2020-2021,E09000028,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,47.92158133,2.904522114,
2020-2021,E09000029,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.78524551,0.206129466,
2020-2021,E09000030,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,53.54065535,1.88441914,
2020-2021,E09000031,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,54.68428443,1.676801405,
2020-2021,E09000032,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,49.66695405,2.587662096,
2020-2021,E09000033,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,45.2659508,3.386632974,
2020-2021,E10000003,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,60.86544205,0.0,
2020-2021,E10000006,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.36472599,0.0,
2020-2021,E10000007,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,69.17872287,0.0,
2020-2021,E10000008,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.96075612,0.0,
2020-2021,E10000011,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.88031695,0.0,
2020-2021,E10000012,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.87624868,0.0,
2020-2021,E10000013,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.90156401,0.0,
2020-2021,E10000014,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.18569893,0.0,
2020-2021,E10000015,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.04118325,0.0,
2020-2021,E10000016,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.16935118,0.0,
2020-2021,E10000017,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.6102559,0.0,
2020-2021,E10000018,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.90255092,0.0,
2020-2021,E10000019,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,67.64439388,0.0,
2020-2021,E10000020,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.12224824,0.0,
2020-2021,E10000023,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.40837892,0.0,
2020-2021,E10000024,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.90852348,0.0,
2020-2021,E10000025,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,58.07291387,0.0,
2020-2021,E10000027,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.18727935,0.0,
2020-2021,E10000028,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.70998694,0.0,
2020-2021,E10000029,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.92139401,0.0,
2020-2021,E10000030,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,59.19394769,0.0,
2020-2021,E10000031,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.63977339,0.0,
2020-2021,E10000032,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.84565728,0.0,
2020-2021,E10000034,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,64.16071019,0.0,
2020-2021,E12000001,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,69.67165701,0.0,
2020-2021,E12000002,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.91583313,0.0,
2020-2021,E12000003,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.47529936,0.0,
2020-2021,E12000004,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.55174772,0.0,
2020-2021,E12000005,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,66.80702228,0.0,
2020-2021,E12000006,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,63.98185354,0.0,
2020-2021,E12000007,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,55.97187684,0.0,
2020-2021,E12000008,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,62.35380643,0.0,
2020-2021,E12000009,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,61.8994655,0.0,
2020-2021,E47000001,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.62157738,0.0,
2020-2021,E47000002,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,68.201348,0.0,
2020-2021,E47000003,overweight-adults-aged-18-years-and-over,spreading-opportunity-and-improving-public-services,,65.72739136,0.0,
