Period,Area,Indicator,Category,Measure Type,Unit,Value,MAD,Marker
2019,E47000007,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.1842658,,
2019,E47000008,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.16343651,,
2019,E47000009,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,59.4480428,,
2019,E47000010,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,51.96152395,,
2019,E47000011,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,52.87024902,,
2019,E92000001,Cancer diagnosis at stage 1 and 2,Spreading opportunity and improving public services,Percentage,%,55.02245992,,
2017-2019,E06000001,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",40.05096559,-1.8545655,
2017-2019,E06000002,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",42.26124363,-2.149923415,
2017-2019,E06000003,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",36.83877953,-1.425323314,
2017-2019,E06000004,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",29.05398128,-0.385046144,
2017-2019,E06000005,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",31.06224811,-0.653409443,
2017-2019,E06000006,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",35.60681645,-1.260696945,
2017-2019,E06000007,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",31.46991015,-0.707885038,
2017-2019,E06000008,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",41.33096685,-2.025611177,
2017-2019,E06000009,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",49.08831821,-3.062220638,
2017-2019,E06000010,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",46.45956823,-2.710942608,
2017-2019,E06000011,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",26.79324473,-0.082945494,
2017-2019,E06000012,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",38.81960536,-1.69001969,
2017-2019,E06000013,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",28.30220906,-0.284587346,
2017-2019,E06000014,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",26.27029998,-0.013064751,
2017-2019,E06000015,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",34.390861,-1.098209665,
2017-2019,E06000016,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",42.51361169,-2.183647184,
2017-2019,E06000017,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",15.03716863,1.488010769,
2017-2019,E06000018,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",39.08455229,-1.725424364,
2017-2019,E06000019,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",24.38555306,0.238792669,
2017-2019,E06000020,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",34.63718725,-1.13112607,
2017-2019,E06000021,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",35.48095648,-1.243878365,
2017-2019,E06000022,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",18.18941599,1.06677815,
2017-2019,E06000023,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",27.70569607,-0.20487573,
2017-2019,E06000024,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",21.91667119,0.568707634,
2017-2019,E06000025,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",19.11450215,0.94315953,
2017-2019,E06000026,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",29.87469016,-0.4947169,
2017-2019,E06000027,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",27.88862253,-0.229320066,
2017-2019,E06000030,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",28.72077741,-0.340520344,
2017-2019,E06000031,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",37.75655201,-1.547964611,
2017-2019,E06000032,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",34.45665995,-1.107002333,
2017-2019,E06000033,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",27.3621003,-0.158961267,
2017-2019,E06000034,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",30.21931825,-0.540769312,
2017-2019,E06000035,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",27.39782825,-0.163735568,
2017-2019,E06000036,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",17.8946717,1.106164624,
2017-2019,E06000037,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",18.31518896,1.049971195,
2017-2019,E06000038,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",24.18531608,0.265550196,
2017-2019,E06000039,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",39.6858835,-1.805779834,
2017-2019,E06000040,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",20.74054357,0.725872748,
2017-2019,E06000041,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",16.98683554,1.227478138,
2017-2019,E06000042,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",25.64401737,0.070624958,
2017-2019,E06000043,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",26.73265142,-0.074848452,
2017-2019,E06000044,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",34.20380024,-1.073212865,
2017-2019,E06000045,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",32.69936658,-0.872176444,
2017-2019,E06000046,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",27.34350196,-0.156475984,
2017-2019,E06000047,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",32.25138271,-0.812312671,
2017-2019,E06000049,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",25.93329875,0.03196849,
2017-2019,E06000050,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",26.30531377,-0.017743619,
2017-2019,E06000051,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",24.85097606,0.176598517,
2017-2019,E06000052,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",26.97136773,-0.106747945,
2017-2019,E06000053,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",,,not-available
2017-2019,E06000054,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",20.80376856,0.717424036,
2017-2019,E06000055,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",26.04397267,0.01717921,
2017-2019,E06000056,Cardiovascular mortality considered preventable in persons aged under 75,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",22.14354976,0.538390008,
