Period,Area,Mission,Category,Indicator,Observation
1997,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10988.0
1998,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,11093.0
1999,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,11337.0
2000,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12441.0
2001,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13033.0
2002,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13541.0
2003,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13577.0
2004,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13944.0
2005,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14096.0
2006,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14527.0
2007,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15485.0
2008,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16410.0
2009,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16151.0
2010,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16122.0
2011,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16482.0
2012,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16954.0
2013,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17709.0
2014,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,18265.0
2015,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,18914.0
2016,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,18926.0
2017,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,18970.0
2018,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,19587.0
2019,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,19882.0
2020,S12000041,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,19777.0
1997,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,8046.0
1998,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,8263.0
1999,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,8578.0
2000,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,9488.0
2001,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,9931.0
2002,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10527.0
2003,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10832.0
2004,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,11310.0
2005,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12002.0
2006,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12860.0
2007,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13496.0
2008,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14517.0
2009,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15174.0
2010,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15726.0
2011,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15722.0
2012,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16571.0
2013,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16572.0
2014,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16786.0
2015,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17496.0
2016,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17875.0
2017,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,18386.0
2018,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,19472.0
2019,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,20294.0
2020,S12000035,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,20422.0
1997,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,11871.0
1998,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12277.0
1999,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12878.0
2000,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13716.0
2001,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14350.0
2002,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14901.0
2003,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15277.0
2004,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15839.0
2005,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16493.0
2006,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17433.0
2007,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17977.0
2008,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,18335.0
2009,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,18326.0
2010,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,18418.0
2011,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,19030.0
2012,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,19787.0
2013,S12000036,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,20051.0
